,name,rating,ingredients,flavor,price
10,,,,Option wählen…,
11,,,,Option wählen…,
12,Eat Clean Protein Bar (12x65g),4.0,"Cookie Dough: Milcheiweiß, Isomalto-Oligosaccharide, Füllstoff: (Polydextrose), Oligofructose, Kakaomasse 7,4% Sonnenblumenöl, fettreduzierter Kakao, Aromen, Salz, Süßstoff (Steviol Glykoside).Erdnuss-Karamell: Milcheiweiß, Isomalto-Oligosaccharide, Füllstoff: (Polydextrose), Oligofructose, Sonnenblumenöl, Kakaobohnen, Keks 3,2% (Weizenmehl (Gluten), Pflanzenöl (Rapsöl, Palmöl), Zucker, Salz, Natriumcarbonat, Ammoniumcarbonat), fettreduzierter Kakao, Aroma, Salz, Süßstoff (Steviol Glykoside).Double Choco: Milcheiweiß, Isomalto-Oligosaccharide, Füllstoff: (Polydextrose), Oligofructose, Kakaomasse 11,9%, fettreduzierter Kakao, Kakao Nibs 3,1%, Aroma, Salz, Süßstoff (Steviol Glykoside).Cookies & Cream: Milcheiweiß, Isomalto-Oligosaccharide, Füllstoff: (Polydextrose), Oligofructose, Sonnenblumenöl, Kakao Nibs, Keks 3,2% (Weizenmehl (Gluten), Pflanzenöl (Rapsöl, Palmöl), Zucker, Salz, Natriumcarbonat, Ammoniumcarbonat), fettreduzierter Kakao, Aroma, Salz, Süßstoff (Steviol Glykoside).",Option wählen…,"16,16 €"
13,Eat Clean Protein Bar (12x65g),4.0,"Cookie Dough: Milcheiweiß, Isomalto-Oligosaccharide, Füllstoff: (Polydextrose), Oligofructose, Kakaomasse 7,4% Sonnenblumenöl, fettreduzierter Kakao, Aromen, Salz, Süßstoff (Steviol Glykoside).Erdnuss-Karamell: Milcheiweiß, Isomalto-Oligosaccharide, Füllstoff: (Polydextrose), Oligofructose, Sonnenblumenöl, Kakaobohnen, Keks 3,2% (Weizenmehl (Gluten), Pflanzenöl (Rapsöl, Palmöl), Zucker, Salz, Natriumcarbonat, Ammoniumcarbonat), fettreduzierter Kakao, Aroma, Salz, Süßstoff (Steviol Glykoside).Double Choco: Milcheiweiß, Isomalto-Oligosaccharide, Füllstoff: (Polydextrose), Oligofructose, Kakaomasse 11,9%, fettreduzierter Kakao, Kakao Nibs 3,1%, Aroma, Salz, Süßstoff (Steviol Glykoside).Cookies & Cream: Milcheiweiß, Isomalto-Oligosaccharide, Füllstoff: (Polydextrose), Oligofructose, Sonnenblumenöl, Kakao Nibs, Keks 3,2% (Weizenmehl (Gluten), Pflanzenöl (Rapsöl, Palmöl), Zucker, Salz, Natriumcarbonat, Ammoniumcarbonat), fettreduzierter Kakao, Aroma, Salz, Süßstoff (Steviol Glykoside).",Option wählen…,"16,16 €"
14,EAA Essential Amino Acids (360g),4.5,"Kirsche: BCAA Instant (L-Leucin, L-Isoleucin, L-Valin, Emulgator: Sonnenblumenlecithin), L-Lysin, HCl, Säuerungsmittel: Zitronensäure; L-Phenylalanin, L-Threonin, L-Methionin, Aroma, L-Tryptophan, Rote-Beete-Extrakt, Verdickungsmittel: Gummi arabicum; Süßungsmittel: Sucralose; Vitamin B-6 (Pyridoxinhydrochlorid).Fruchtmix: BCAA Instant (L-Leucin, L-Isoleucin, L-Valin, Emulgator: Sonnenblumenlecithin), Säuerungsmittel: Zitronensäure; L-Lysin, HCl, L-Phenylalanin, L-Threonin, L-Methionin, Aroma, L-Tryptophan, Farbstoff: Beta-Carotin; Verdickungsmittel: Gummi arabicum; Süßungsmittel: Sucralose; Vitamin B-6 (Pyridoxinhydrochlorid).Wassermelone: BCAA Instant (L-Leucin, L-Isoleucin, L-Valin, Emulgator: Sonnenblumenlecithin), Säuerungsmittel: Zitronensäure; L-Lysin, HCl, L-Phenylalanin, L-Threonin, L-Methionin, Aroma, L-Tryptophan, Verdickungsmittel: Gummi arabicum; Rote-Beete-Extrakt, Saflor-Extrakt, Süßungsmittel: Sucralose; Vitamin B-6 (Pyridoxinhydrochlorid).",Option wählen…,"25,00 €"
15,EAA Essential Amino Acids (360g),4.5,"Kirsche: BCAA Instant (L-Leucin, L-Isoleucin, L-Valin, Emulgator: Sonnenblumenlecithin), L-Lysin, HCl, Säuerungsmittel: Zitronensäure; L-Phenylalanin, L-Threonin, L-Methionin, Aroma, L-Tryptophan, Rote-Beete-Extrakt, Verdickungsmittel: Gummi arabicum; Süßungsmittel: Sucralose; Vitamin B-6 (Pyridoxinhydrochlorid).Fruchtmix: BCAA Instant (L-Leucin, L-Isoleucin, L-Valin, Emulgator: Sonnenblumenlecithin), Säuerungsmittel: Zitronensäure; L-Lysin, HCl, L-Phenylalanin, L-Threonin, L-Methionin, Aroma, L-Tryptophan, Farbstoff: Beta-Carotin; Verdickungsmittel: Gummi arabicum; Süßungsmittel: Sucralose; Vitamin B-6 (Pyridoxinhydrochlorid).Wassermelone: BCAA Instant (L-Leucin, L-Isoleucin, L-Valin, Emulgator: Sonnenblumenlecithin), Säuerungsmittel: Zitronensäure; L-Lysin, HCl, L-Phenylalanin, L-Threonin, L-Methionin, Aroma, L-Tryptophan, Verdickungsmittel: Gummi arabicum; Rote-Beete-Extrakt, Saflor-Extrakt, Süßungsmittel: Sucralose; Vitamin B-6 (Pyridoxinhydrochlorid).",Option wählen…,"25,00 €"
16,Protein-6 Pancakes (1000g),3.9,"Sweet Vanilla: Eiweiß-Mix (Micro-Cross-Flow-Filtration aus Molkeprotein-Konzentrat, Molkenprotein-Isolat, Molkenprotein-Hydrolysat, Casein (mizellar), Calciumcaseinat und Hühnerei Albumin), Weizenmehl (Gluten), Soja Lecithin, Aromen, Natriumcarbonat, Zitronensäure, Süßstoff: Acesulfat-K und Sucralose.Blaubeere: Molke & Milch Matrix (41,8%) (Molkenprotein-Konzentrat (Ultrafiltration und Mikrofiltration), Micellar Casein, Calciumcaseinat, Molkenprotein-Isolat), Hühnerei Albumin (1%), Weizengluten (24%), Weizenmehl, Natriumbicarbonat, Tafelsalz, Zitronensäure, Aroma, Sojalecithin, Süßstoff: Acesulfam-K, Sucralose, Blaubeer Aroma, Farbstoff: schwarzes Karottenpulver.Banana Chocolate: Eiweiß-Mix (Micro-Cross-Flow-Filtration aus Molkeprotein-Konzentrat, Molkenprotein-Isolat, Molkenprotein-Hydrolysat, Casein (mizellar), Calciumcaseinat und Hühnerei Albumin), Weizenmehl (Gluten), Soja Lecithin, Aromen, Natriumcarbonat, Zitronensäure, Süßstoff: Acesulfat-K und Sucralose.",Option wählen…,"25,00 €"
17,Protein-6 Pancakes (1000g),3.9,"Sweet Vanilla: Eiweiß-Mix (Micro-Cross-Flow-Filtration aus Molkeprotein-Konzentrat, Molkenprotein-Isolat, Molkenprotein-Hydrolysat, Casein (mizellar), Calciumcaseinat und Hühnerei Albumin), Weizenmehl (Gluten), Soja Lecithin, Aromen, Natriumcarbonat, Zitronensäure, Süßstoff: Acesulfat-K und Sucralose.Blaubeere: Molke & Milch Matrix (41,8%) (Molkenprotein-Konzentrat (Ultrafiltration und Mikrofiltration), Micellar Casein, Calciumcaseinat, Molkenprotein-Isolat), Hühnerei Albumin (1%), Weizengluten (24%), Weizenmehl, Natriumbicarbonat, Tafelsalz, Zitronensäure, Aroma, Sojalecithin, Süßstoff: Acesulfam-K, Sucralose, Blaubeer Aroma, Farbstoff: schwarzes Karottenpulver.Banana Chocolate: Eiweiß-Mix (Micro-Cross-Flow-Filtration aus Molkeprotein-Konzentrat, Molkenprotein-Isolat, Molkenprotein-Hydrolysat, Casein (mizellar), Calciumcaseinat und Hühnerei Albumin), Weizenmehl (Gluten), Soja Lecithin, Aromen, Natriumcarbonat, Zitronensäure, Süßstoff: Acesulfat-K und Sucralose.",Option wählen…,"25,00 €"
18,Vegan Protein (1000g),4.0,"Vanille-Karamell: 41% Reisprotein, 41% Erbsenproteinisolat, BCAA Instant (L-Leucin, L-Isoleucin, L-Valin, Emulgator: Lecithin), Aroma, Verdickungsmittel: Xanthan; Süßungsmittel: Sucralose, Stevioglycoside.Schokolade: 40% Reisprotein, 40% Erbsenproteinisolat, BCAA Instant (L-Leucin, L-Isoleucin, L-Valin, Emulgator: Lecithin), Aroma, Verdickungsmittel: Xanthan; Kakao fettreduziert, Süßungsmittel: Sucralose, Stevioglycoside.",Option wählen…,"12,99 €"
19,Vegan Protein (1000g),4.0,"Vanille-Karamell: 41% Reisprotein, 41% Erbsenproteinisolat, BCAA Instant (L-Leucin, L-Isoleucin, L-Valin, Emulgator: Lecithin), Aroma, Verdickungsmittel: Xanthan; Süßungsmittel: Sucralose, Stevioglycoside.Schokolade: 40% Reisprotein, 40% Erbsenproteinisolat, BCAA Instant (L-Leucin, L-Isoleucin, L-Valin, Emulgator: Lecithin), Aroma, Verdickungsmittel: Xanthan; Kakao fettreduziert, Süßungsmittel: Sucralose, Stevioglycoside.",Option wählen…,"12,99 €"
20,Soft Protein Bar (12x35g),5.0,"Schoko-Brownie: Milcheiweiß, 20 % Schokolade (Kakaomasse, Süßungsmittel: Maltitol; Kakaobutter, Milchfett, Emulgator: Sojalecithine; Vanille), Füllstoff: Polydextrose; Stabilisator: Sorbit; hydrolysiertes Weizengluten, Feuchthaltemittel: Glycerin; Sonnenblumenöl, 1,9% fettarmer Kakao, 1,4% Kakaomasse, -Crisp (Sojaprotein, fettarmer Kakao, Tapiokastärke), Aroma, Salz, Emulgator: Sojalecithine; Süßungsmittel: Sucralose. Cheesecake: Milchprotein, 20% weiße Schokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Emulgator: Sojalecithine; Vanille), Füllstoff: Polydextrose; Stabilisator: Sorbit; hydrolysiertes Weizengluten, Feuchthaltemittel: Glycerin; Sonnenblumenöl, Salz, Aroma, Emulgator: Sojalecithine; Wasser, Säuerungsmittel: Citronensäure; Süßungsmittel: Sucralose; Farbstoff: Carotin.Vanille: Milchprotein, 20% weiße Schokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Emulgator: Sojalecithine; Vanille), Füllstoff: Polydextrose; Stabilisator: Sorbit; hydrolysiertes Weizengluten, Feuchthaltemittel: Glycerin; Sonnenblumenöl, Aroma (enthält Milch), Salz, Emulgator: Sojalecithine; Süßungsmittel: Sucralose; Farbstoff: Carotin.",Option wählen…,"16,16 €"
21,Soft Protein Bar (12x35g),5.0,"Schoko-Brownie: Milcheiweiß, 20 % Schokolade (Kakaomasse, Süßungsmittel: Maltitol; Kakaobutter, Milchfett, Emulgator: Sojalecithine; Vanille), Füllstoff: Polydextrose; Stabilisator: Sorbit; hydrolysiertes Weizengluten, Feuchthaltemittel: Glycerin; Sonnenblumenöl, 1,9% fettarmer Kakao, 1,4% Kakaomasse, -Crisp (Sojaprotein, fettarmer Kakao, Tapiokastärke), Aroma, Salz, Emulgator: Sojalecithine; Süßungsmittel: Sucralose. Cheesecake: Milchprotein, 20% weiße Schokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Emulgator: Sojalecithine; Vanille), Füllstoff: Polydextrose; Stabilisator: Sorbit; hydrolysiertes Weizengluten, Feuchthaltemittel: Glycerin; Sonnenblumenöl, Salz, Aroma, Emulgator: Sojalecithine; Wasser, Säuerungsmittel: Citronensäure; Süßungsmittel: Sucralose; Farbstoff: Carotin.Vanille: Milchprotein, 20% weiße Schokolade (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Emulgator: Sojalecithine; Vanille), Füllstoff: Polydextrose; Stabilisator: Sorbit; hydrolysiertes Weizengluten, Feuchthaltemittel: Glycerin; Sonnenblumenöl, Aroma (enthält Milch), Salz, Emulgator: Sojalecithine; Süßungsmittel: Sucralose; Farbstoff: Carotin.",Option wählen…,"16,16 €"
22,BIG PAPA 50% Protein Bar (12x100g),5.0,"Schokolade-Toffee: Milchprotein, Kollagenhydrolysat, 15% Milchschokoladenüberzug mit Süßungsmittel (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Sojalecithin; Vanilleextrakt), Feuchthaltemittel: Glycerin; Sojaprotein, Wasser, Palmfett, 2,6% fettreduziertes Kakaopulver, Aroma (enthält Milch), Kakao-Crispies (Weizenmehl, Reismehl, Maismehl, fettreduziertes Kakaopulver, Gerstenmalzmehl, Salz), Füllstoff: mikrokristalline Cellulose; Süßungsmittel: Sucralose.Vanille: Milchprotein, Kollagenhydrolysat, 15% Milchschokoladenüberzug mit Süßungsmittel (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Sojalecithin; Vanilleextrakt), Feuchthaltemittel: Glycerin; Sojaprotein, Wasser, Palmfett, Aroma, Füllstoff: mikrokristalline Cellulose; Palmöl, Süßungsmittel: Sucralose; Farbstoff: Carotin.",Option wählen…,"25,00 €"
23,BIG PAPA 50% Protein Bar (12x100g),5.0,"Schokolade-Toffee: Milchprotein, Kollagenhydrolysat, 15% Milchschokoladenüberzug mit Süßungsmittel (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Sojalecithin; Vanilleextrakt), Feuchthaltemittel: Glycerin; Sojaprotein, Wasser, Palmfett, 2,6% fettreduziertes Kakaopulver, Aroma (enthält Milch), Kakao-Crispies (Weizenmehl, Reismehl, Maismehl, fettreduziertes Kakaopulver, Gerstenmalzmehl, Salz), Füllstoff: mikrokristalline Cellulose; Süßungsmittel: Sucralose.Vanille: Milchprotein, Kollagenhydrolysat, 15% Milchschokoladenüberzug mit Süßungsmittel (Süßungsmittel: Maltit; Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Sojalecithin; Vanilleextrakt), Feuchthaltemittel: Glycerin; Sojaprotein, Wasser, Palmfett, Aroma, Füllstoff: mikrokristalline Cellulose; Palmöl, Süßungsmittel: Sucralose; Farbstoff: Carotin.",Option wählen…,"25,00 €"
24,,,,Option wählen…,
25,,,,Option wählen…,
26,Crispy Protein Bar (12x65g),4.5,"Crispy Schokolade: Protein-Mix [knusprige Soja Flakes (Sojaprotein, Tapiokastärke, Salz), knusprige Wheyprotein Flakes (Molkenprotein (enthält Milch), Reismehl, Emulgator (Sojalecithin))], Auflockerungsmittel (Polydextrose), Gelatine Hydrolysat, Feuchthaltemittel (Glycerin), Schokoladen Glasur (Kakaobutter, Milcheiweiss, fettarmer Kakao, Emulgator (Sojalecithin)), Palmfett, Magermilchpulver, Milchschokolade (Zucker, Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (Sojalecithin), Aromen), fettarmer Kakao, Aromen, Emulgator (Sojalecithin), Süßstoff (Sucralose).Crispy Schoko Cookie: Füllstoff: Polydextrose, Sojacrispies (Sojaprotein, Tapiokastärke, Salz), Gelatinhydrolisat, Sojacrisp (Sojaprotein, fettarmer Kakao, Tapiokastärke), Feuchthaltemittel: Glycerin; Schokoladenüberzug (7,7%) (Kakaobutter, Milchprotein (Molkenprotein (aus Milch), Reismehl, Emulgator: Sojalecithin), Palmfett, fettarmer Kakao, Sahnepulver (aus Milch) (1,1%) Zucker, Aroma (Milch), Emulgator: Sojalecithin, Kakaobutter, Vollmilchpulver, Kakaomasse, Süßstoff: Sucralose.Crispy Banane Karamell: Protein-Mix [knusprige Soja Flakes (Sojaprotein, Tapiokastärke, Salz), knusprige Wheyprotein Flakes (Molkenprotein (enthält Milch), Reismehl, Emulgator (Sojalecithin))], Auflockerungsmittel: Polydextrose, Gelatine-Hydrolysat, Feuchthaltemittel: Glycerin, Schokoladenglasur (Kakaobutter, Milcheiweiß, fettarmer Kakao, Emulgator (Sojalecithin), Palmfett, Magermilchpulver, Karamell 1,8% (gesüßte Kondensmilch, Glucosesirup, Palmöl, Zucker, Karamellsirup, Emulgator: Mono- und Diglyceride von Fettsäuren, Salz, Aroma), Banane 0,9%, Emulgator: Sojalecithin), Süßstoff: Sucralose.Pean Hazelnut: Soja-Crisps (Soja-Protein, Tapiokastärke, Salz) 32,7%, Füllstoff (Polydextrose), Gelatine-Hydrolysat (Rind), Feuchthaltemittel (Glycerin), kakaohaltige Fettglasur 7,7 % (Kakaobutter, Milchprotein, fettarmer Kakao, Emulgator  Sojalecithin)), Molkenprotein Crisps (Molkenprotein, Reismehl, Emulgator (Sojalecithin)) 5,8%, Palmfett, Haselnüsse 2,6 %, Kakaomasse, Pekannüsse 1,6 %, Emulgator (Sojalecithin), Aromen, Süßungsmittel: Sucralose.",Option wählen…,"16,16 €"
27,Crispy Protein Bar (12x65g),4.5,"Crispy Schokolade: Protein-Mix [knusprige Soja Flakes (Sojaprotein, Tapiokastärke, Salz), knusprige Wheyprotein Flakes (Molkenprotein (enthält Milch), Reismehl, Emulgator (Sojalecithin))], Auflockerungsmittel (Polydextrose), Gelatine Hydrolysat, Feuchthaltemittel (Glycerin), Schokoladen Glasur (Kakaobutter, Milcheiweiss, fettarmer Kakao, Emulgator (Sojalecithin)), Palmfett, Magermilchpulver, Milchschokolade (Zucker, Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (Sojalecithin), Aromen), fettarmer Kakao, Aromen, Emulgator (Sojalecithin), Süßstoff (Sucralose).Crispy Schoko Cookie: Füllstoff: Polydextrose, Sojacrispies (Sojaprotein, Tapiokastärke, Salz), Gelatinhydrolisat, Sojacrisp (Sojaprotein, fettarmer Kakao, Tapiokastärke), Feuchthaltemittel: Glycerin; Schokoladenüberzug (7,7%) (Kakaobutter, Milchprotein (Molkenprotein (aus Milch), Reismehl, Emulgator: Sojalecithin), Palmfett, fettarmer Kakao, Sahnepulver (aus Milch) (1,1%) Zucker, Aroma (Milch), Emulgator: Sojalecithin, Kakaobutter, Vollmilchpulver, Kakaomasse, Süßstoff: Sucralose.Crispy Banane Karamell: Protein-Mix [knusprige Soja Flakes (Sojaprotein, Tapiokastärke, Salz), knusprige Wheyprotein Flakes (Molkenprotein (enthält Milch), Reismehl, Emulgator (Sojalecithin))], Auflockerungsmittel: Polydextrose, Gelatine-Hydrolysat, Feuchthaltemittel: Glycerin, Schokoladenglasur (Kakaobutter, Milcheiweiß, fettarmer Kakao, Emulgator (Sojalecithin), Palmfett, Magermilchpulver, Karamell 1,8% (gesüßte Kondensmilch, Glucosesirup, Palmöl, Zucker, Karamellsirup, Emulgator: Mono- und Diglyceride von Fettsäuren, Salz, Aroma), Banane 0,9%, Emulgator: Sojalecithin), Süßstoff: Sucralose.Pean Hazelnut: Soja-Crisps (Soja-Protein, Tapiokastärke, Salz) 32,7%, Füllstoff (Polydextrose), Gelatine-Hydrolysat (Rind), Feuchthaltemittel (Glycerin), kakaohaltige Fettglasur 7,7 % (Kakaobutter, Milchprotein, fettarmer Kakao, Emulgator  Sojalecithin)), Molkenprotein Crisps (Molkenprotein, Reismehl, Emulgator (Sojalecithin)) 5,8%, Palmfett, Haselnüsse 2,6 %, Kakaomasse, Pekannüsse 1,6 %, Emulgator (Sojalecithin), Aromen, Süßungsmittel: Sucralose.",Option wählen…,"16,16 €"
28,,,,Option wählen…,
29,,,,Option wählen…,
30,,,,Option wählen…,
31,,,,Option wählen…,
32,,,,Option wählen…,
33,,,,Option wählen…,
34,,,,Option wählen…,
35,,,,Option wählen…,
36,,,,Option wählen…,
37,,,,Option wählen…,
38,,,,Option wählen…,
39,,,,Option wählen…,
40,Protein-6 (2000g),4.6,"Erdbeer: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Aromen, Zitronensäure, Farbstoff: Karminrot.Vanille: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Aromen, Zitronensäure.Schokolade: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Kakao, Aromen, Karamell, Farbstoff: Karminrot.Schokolade-Kokos: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Kokos, Kakao, Aromen, Xanthan, Farbstoff: Karminrot.Schokolade-Haselnuss: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Kakao, Aromen, Farbstoff: Karminrot.Blaubeere: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Aromen, Zitronensäure, Farbstoff: Carmoisine und Brilliantblau.Pistazie: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Aromen, Zitronensäure, Farbstoff: Kupfer Chlorophyllin (E141), Salz.Banane: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Aromen, Zitronensäure, Farbstoff: Beta Karotin (E 160a).",Option wählen…,"25,00 €"
41,Protein-6 (2000g),4.6,"Erdbeer: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Aromen, Zitronensäure, Farbstoff: Karminrot.Vanille: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Aromen, Zitronensäure.Schokolade: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Kakao, Aromen, Karamell, Farbstoff: Karminrot.Schokolade-Kokos: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Kokos, Kakao, Aromen, Xanthan, Farbstoff: Karminrot.Schokolade-Haselnuss: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Kakao, Aromen, Farbstoff: Karminrot.Blaubeere: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Aromen, Zitronensäure, Farbstoff: Carmoisine und Brilliantblau.Pistazie: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Aromen, Zitronensäure, Farbstoff: Kupfer Chlorophyllin (E141), Salz.Banane: Ultragefilterter (Cross-Flow-Methode) und mikronisierter 6-Komponenten-Eiweiß-Mix (Molkenprotein-Konzentrat und -isolat, micellares Casein, Calcium-Caseinat, hydrolysiertes Molkenprotein, Hühnerei-Eiweiß) (enthält Ei, Milch und Laktose), Guarkernmehl, Sojalecithin, Süßstoffe: Acesulfam-K (E950) und Sucralose (E965), Aromen, Zitronensäure, Farbstoff: Beta Karotin (E 160a).",Option wählen…,"25,00 €"
42,,,,Option wählen…,
43,,,,Option wählen…,
44,,,,Option wählen…,
45,,,,Option wählen…,
46,,,,Option wählen…,
47,,,,Option wählen…,
48,,,,Option wählen…,
49,,,,Option wählen…,
